20;Disturbia;Rihanna;Bum bum be-dum, bum bum be-dum bum (What's wrong with me?) Bum bum be-dum, bum bum be-dum bum (Why do I feel like this?) Bum bum be-dum, bum bum be-dum bum (I'm goin' crazy now) Bum bum be-dum, bum bum be-dum bum  No more gas, in the red (Can't even get it started) Nothin' heard, nothin' said (Can't even speak about it) All my life on my head (Don't wanna think about it) Feels like I'm goin' insane, yeah  It's a thief in the night to come and grab you (Ah) It can creep up inside you and consume you (Ah) A disease of the mind, it can control you (Ah) It's too close for comfort, ah  Put on your brake lights You're in the city of wonder Ain't gon' play nice Watch out, you might just go under Better think twice Your train of thought will be altered So if you must falter, be wise Your mind's in disturbia It's like the darkness is the light Disturbia, am I scarin' you tonight? Your mind's in disturbia, ain't used to what you like Disturbia, disturbia  Bum bum be-dum, bum bum be-dum bum Bum bum be-dum, bum bum be-dum bum Bum bum be-dum, bum bum be-dum bum Bum bum be-dum, bum bum be-dum bum  Faded pictures on the wall It's like they talkin' to me Disconnected, no one calls The phone don't even ring I gotta get out or figure this shit out It's too close for comfort, oh  It's a thief in the night to come and grab you (Ooh) It can creep up inside you and consume you (Ooh) A disease of the mind, it can control you (Ooh) I feel like a monster, oh Put on your brake lights You're in the city of wonder (City lights) Ain't gon' play nice (Oh) Watch out, you might just go under Better think twice (Think twice) Your train of thought will be altered So if you must falter, be wise (Be wise)  Your mind's in disturbia It's like the darkness is the light Disturbia, am I scarin' you tonight? (Oh) Disturbia, ain't used to what you like (Oh, what you like) Disturbia, disturbia (Ah)  Bum bum be-dum, bum bum be-dum bum (Ba-da-da-da-de-da) Bum bum be-dum, bum bum be-dum bum (Ba-da-da-da-de-da) Bum bum be-dum, bum bum be-dum bum (Disturbia) Bum bum be-dum, bum bum be-dum bum (Oh, oh)  Release me from this curse I'm in Tryin' to remain tame, but I'm strugglin' If you can't go, oh-oh-oh-oh-oh I think I'm gonna ah-ah-ah-ah-ah Put on your brake lights You're in the city of wonder (Woo, yeah) Ain't gon' play nice Watch out, you might just go under (Better think twice) Better think twice Your train of thought will be altered So if you must falter, be wise (If you must falter, be wise)  Your mind's in disturbia It's like the darkness is the light (Ah, yeah, disturbia) Disturbia, am I scarin' you tonight? (Ah, yeah, disturbia) Disturbia, ain't used to what you like (Disturbia, ah) Disturbia, disturbia (Oh woah)  Bum bum be-dum, bum bum be-dum bum (Bum-ba-de-da-da) Bum bum be-dum, bum bum be-dum bum (Bum-ba-de-da-da) Bum bum be-dum, bum bum be-dum bum (Oh) Bum bum be-dum, bum bum be-dum bum (Oh)51EmbedShare URLCopyEmbedCopy
21;Dynamite;Taio Cruz;"I came to dance, dance, dance, dance (Yeah) I hit the floor 'cause that's my plans, plans, plans, plans (Yeah) I'm wearing all my favorite brands, brands, brands, brands (Yeah) Give me some space for both my hands, hands, hands, hands, yeah, yeah  'Cause it goes on and on and on And it goes on and on and on, yeah  I throw my hands up in the air sometimes Sayin' ""Ayo, gotta let go"" I wanna celebrate and live my life Sayin' ""Ayo, baby, let's go"" 'Cause we gon' rock this club We gon' go all night We gon' light it up Like it's dynamite 'Cause I told you once Now I told you twice We gon' light it up Like it's dynamite  I came to move, move, move, move (Yeah) Get out the way of me and my crew, crew, crew, crew (Yeah) I’m in the club so I’m gonna do, do, do, do (Yeah) Just what the fuck, came here to do, do, do, do (Yeah) Yeah, yeah 'Cause it goes on and on and on And it goes on and on and on, yeah  I throw my hands up in the air sometimes Sayin' ""Ayo, gotta let go"" I wanna celebrate and live my life Sayin' ""Ayo, baby, let's go"" 'Cause we gon' rock this club We gon' go all night We gon' light it up Like it's dynamite 'Cause I told you once Now I told you twice We gon' light it up Like it's dynamite  I'm gonna take it all, I I'm gonna be the last one standing Higher overall, I I'm gonna be the last one landing 'Cause I, I, I believe it And I, I, I, I just want it all I just want it all I'm gonna put my hands in the air Hands, hands in the air Put yo' hands in the air I throw my hands up in the air sometimes Sayin' ""Ayo, gotta let go"" I wanna celebrate and live my life Sayin' ""Ayo, baby, let's go"" 'Cause we gon' rock this club We gon' go all night We gon' light it up Like it's dynamite 'Cause I told you once Now I told you twice We gon' light it up Like it's dynamite22EmbedShare URLCopyEmbedCopy"
22;I Knew You Were Trouble;Taylor Swift;Once upon a time, a few mistakes ago I was in your sights, you got me alone You found me, you found me, you found me I guess you didn't care, and I guess I liked that And when I fell hard, you took a step back Without me, without me, without me  And he's long gone when he's next to me And I realize the blame is on me  'Cause I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been Now I'm lying on the cold hard ground  Oh, oh-oh Trouble, trouble, trouble Oh, oh-oh Trouble, trouble, trouble No apologies, he'll never see you cry Pretends he doesn't know that he's the reason why You're drowning, you're drowning, you're drowning And I heard you moved on from whispers on the street A new notch in your belt is all I'll ever be And now I see, now I see, now I see  He was long gone when he met me And I realize the joke is on me, hey  I knew you were trouble when you walked in (Oh) So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Yeah) Now I'm lying on the cold hard ground  Oh, oh-oh (Yeah) Trouble, trouble, trouble Oh, oh-oh Trouble, trouble, trouble And the saddest fear Comes creeping in That you never loved me Or her, or anyone, or anything Yeah  I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Never been) 'Til you put me down, oh I knew you were trouble when you walked in (Knew it right there) So shame on me now (Knew it right there) Flew me to places I'd never been (Ooh) Now I'm lying on the cold hard ground  Oh, oh-oh Trouble, trouble, trouble (Oh) Oh, oh-oh Trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble 105EmbedShare URLCopyEmbedCopy
23;Oops!...I Did It Again;Britney Spears;"Mmm, yeah Yeah, yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah, yeah  I think I did it again I made you believe we're more than just friends Oh, baby, it might seem like a crush But it doesn't mean that I'm serious  'Cause to lose all my senses That is just so typically me Ooh, baby, baby  Oops, I did it again I played with your heart Got lost in the game Oh, baby, baby Oops, you think I'm in love That I'm sent from above I'm not that innocent  You see, my problem is this I'm dreaming away Wishing that heroes, they truly exist I cry watching the days Can't you see I'm a fool in so many ways? But to lose all my senses That is just so typically me Oh, baby, oh  Oops, I did it again I played with your heart Got lost in the game Oh, baby, baby Oops, you think I'm in love That I'm sent from above I'm not that innocent  Yeah, yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah, yeah  ""All aboard!"" ""Britney! Before you go, there's something I want you to have."" ""Oh, it's beautiful! But wait a minute, isn't this...?"" ""Yeah, yes, it is."" ""But I thought the old lady dropped it into the ocean in the end."" ""Well, baby, I went down and got it for ya."" ""Aw, you shouldn't have!"" Oops, I did it again to your heart Got lost in this game, oh, baby Oops, you (Oops, you) think that I'm sent from above I'm not that innocent  Oops, I did it again I played with your heart Got lost in the game (Yeah, yeah) Oh, baby, baby Oops, you think I'm in love That I'm sent from above (Yeah) I'm not that innocent  Oops, I (Oops, I) did it again (Did it again to your heart) I played with your heart (Got lost) Got lost in the game (In this game, oh, baby) Oh, baby, baby Oops, you (Oops, you) think I'm in love (Think that I'm sent) That I'm sent from above I'm not that innocent24EmbedShare URLCopyEmbedCopy"
24;Maneater;Nelly Furtado;Take it back, take it back, take it back Oh oh oh ah oh Oh ah oh oh oh ah  Everybody look at me, me (Oh) I walk in the door, you start screaming (Oh) Come on, everybody, what you here for? (Oh) Move your body around like a nympho (Oh) Everybody get your necks to crack around (Oh) All you crazy people, come on, jump around (Oh) I wanna see you all on your knees, knees (Oh) You either wanna be with me, or be me (Come on, now)  Maneater, make you work hard Make you spend hard, make you want all of her love She's a maneater, make you buy cars Make you cut cards, make you fall real hard in love She's a maneater, make you work hard Make you spend hard, make you want all of her love She's a maneater, make you buy cars Make you cut cards, wish you never ever met her at all And when she walks, she walks with passion (Oh) When she talks, she talks like she can handle it (Oh) When she asks for somethin', boy, she means it (Oh) Even if you never ever seen it (Oh) Everybody get your necks to crack around (Oh) All you crazy people, come on, jump around (Oh) You doin' anything to keep her by your side (Oh) Because, she said she love you, love you long time (Come on, now)  Maneater, make you work hard Make you spend hard, make you want all of her love She's a maneater, make you buy cars Make you cut cards, make you fall real hard in love She's a maneater, make you work hard Make you spend hard, make you want all of her love She's a maneater, make you buy cars Make you cut cards, wish you never ever met her at all  (Oh) Ah-ah-ah-ah oh (Oh) Ah-ah-ah-ah oh (Oh) Ah-ah-ah-ah oh (Oh) Ah-ah-ah-ah yeah (Come on, now) Maneater, make you work hard Make you spend hard, make you want all of her love She's a maneater, make you buy cars Make you cut cards, make you fall real hard in love She's a maneater, make you work hard Make you spend hard, make you want all of her love She's a maneater, make you buy cars Make you cut cards, wish you never ever met her at all  No, never ever met her at all (What you sayin' girl?) You wish you never ever met her at all (What you sayin' girl?) You wish you never ever met her at all (What you sayin' girl?) You wish you never ever met her at all (Come on!) You wish you never ever met her at all (What you sayin' girl?) You wish you never ever met her at all (What you sayin' girl?) You wish you never ever met her at all (What you sayin' girl?) You wish you never ever met her at all (Break!) (I been around the world I ain't never meet a girl like this) She's a maneater, a maneater (I been around the world I ain't never meet a girl like this) She's a maneater, a maneater (I been around the world I ain't never meet a girl like this) She's a maneater, a maneater (I been around the world I ain't never meet a girl like this) Like this, like this, like this, like this16EmbedShare URLCopyEmbedCopy
25;Crazy In Love;Beyoncé;"Yes! (Whoo, ow!) So crazy right now Most incredibly It's your girl, B It's your boy, Young You ready?  Oh oh, oh oh, oh oh, oh no no (Oww!) Oh oh, oh oh, oh oh, oh no no Oh oh, oh oh, oh oh, oh no no Oh oh, oh oh, oh oh, oh no no  Ch-yeah! History in the making, part two! It's so crazy right now  I look and stare so deep in your eyes I touch on you more and more every time When you leave, I'm beggin' you not to go Call your name two, three times in a row Such a funny thing for me to try to explain How I'm feelin', and my pride is the one to blame (Yeah, yeah) 'Cause I know I don't understand Just how your love can do what no one else can Got me looking so crazy right now Your love's got me looking so crazy right now (Your love) Got me looking so crazy right now Your touch got me looking so crazy right now (Your touch) Got me hoping you'll page me right now Your kiss got me hoping you'll save me right now Looking so crazy, your love's got me looking Got me looking so crazy in love  Oh oh, oh oh, oh oh, oh no no Oh oh, oh oh, oh oh, oh no no Oh oh, oh oh, oh oh, oh no no Oh oh, oh oh, oh oh, oh no no  When I talk to my friends so quietly (""Who he think he is?"") Look at what you did to me Tennis shoes, don't even need to buy a new dress If you ain't there, ain't nobody else to impress It's the way that you know what I thought I knew It's the beat that my heart skips when I'm with you But I still don't understand Just how your love can do what no one else can Got me looking so crazy right now Your love's got me looking so crazy right now (So crazy, your love) Got me looking so crazy right now (Your love) Your touch got me looking so crazy right now (Oh, your touch) Got me hoping you'll page me right now (Yeah) Your kiss got me hoping you'll save me right now (Hey) Looking so crazy, your love's got me looking (Ch-yeah!) Got me looking so crazy in love (Ch-yeah!) I'm looking so crazy, your love's got me looking (Whoo!) Got me looking so crazy in love (I'm warmed up now, let's go)  Young Hov, y'all know when the flow is loco (No) Young B and the R-O-C, uh-oh (Oh, no) O.G. Big Homie, the one and only (No, no) Stick bony, but the pockets is fat like Tony (No, no, no) Soprano, the ROC handle like Van Exel I shake phonies man you can't get next to The genuine article, I do not sing though I sling though, if anything, I bling yo A star like Ringo, war like a Green Beret You crazy? Bring your whole set (Oh) JAY-Z in the Range, crazy and deranged They can't figure him out, they like, ""Hey, is he insane?"" Yes sir, I'm cut from a different cloth My texture is the best fur - chinchilla I've been iller than chain smokers (Oh oh, oh oh, oh oh, oh no no) How you think I got the name Hova? (Oh oh, oh oh, oh oh, oh no no) I been realer, the game's over Fall back, Young (Oh oh, oh oh, oh oh, oh no no) Ever since I made the change over to platinum (Oh oh, oh oh, oh oh, oh no no) The game's been a wrap, one Got me looking, so crazy, my baby I'm not myself lately, I'm foolish, I don't do this I've been playing myself, baby, I don't care 'Cause your love's got the best of me And baby, you're making a fool of me You got me sprung and I don't care who sees 'Cause baby, you got me, you got me You got me so crazy, baby (Hey!)  Got me looking so crazy right now (Your love) Your love's got me looking so crazy right now (Looking crazy) Got me looking so crazy right now Your touch got me looking so crazy right now (Baby, your touch) Got me hoping you'll page me right now (Yeah, babe) Your kiss got me hoping you'll save me right now (Oh) Looking so crazy, your love's got me looking (Yeah) Got me looking so crazy in love (Whoa) Got me looking so crazy right now Your love's got me looking so crazy right now (Your love) Got me looking so crazy right now Your touch got me looking so crazy right now (Your touch) Got me hoping you'll page me right now Your kiss got me hoping you'll save me right now Looking so crazy, your love's got me looking Got me looking so crazy in love85EmbedShare URLCopyEmbedCopy"
26;TiK ToK;Kesha;Wake up in the morning feelin' like P. Diddy (Hey, what up, girl?) Grab my glasses, I'm out the door, I'm gonna hit this city (Let's go) Before I leave, brush my teeth with a bottle of Jack 'Cause when I leave for the night, I ain't coming back  I'm talkin' pedicure on our toes, toes Tryin' on all our clothes, clothes Boys blowin' up our phones, phones Drop-toppin', playin' our favorite CDs Pullin' up to the parties Tryna get a little bit tipsy  Don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick tock on the clock But the party don't stop, no Oh, whoa, whoa, oh Oh, whoa, whoa, oh Don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick tock on the clock But the party don't stop, no Oh, whoa, whoa, oh Oh, whoa, whoa, oh Ain't got a care in the world, but got plenty of beer Ain't got no money in my pocket, but I'm already here And now the dudes are linin' up 'cause they hear we got swagger But we kick 'em to the curb unless they look like Mick Jagger  I'm talkin' about errbody gettin' crunk, crunk Boys try to touch my junk, junk Gonna smack him if he gettin' too drunk, drunk Now, now we go until they kick us out, out Or the police shut us down, down Police shut us down, down Po-po shut us down  Don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick tock on the clock But the party don't stop, no Oh, whoa, whoa, oh Oh, whoa, whoa, oh Don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick tock on the clock But the party don't stop, no Oh, whoa, whoa, oh Oh, whoa, whoa, oh (DJ) You build me up, you break me down My heart, it pounds, yeah, you got me With my hands up, you got me now You got that sound, yeah, you got me (DJ) You build me up, you break me down My heart, it pounds, yeah, you got me With my hands up, put your hands up Put your hands up  Now, the party don't start 'til I walk in  Don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick tock on the clock But the party don't stop, no Oh, whoa, whoa, oh Oh, whoa, whoa, oh Don't stop, make it pop DJ, blow my speakers up Tonight, I'ma fight 'Til we see the sunlight Tick tock on the clock But the party don't stop, no Oh, whoa, whoa, oh Oh, whoa, whoa, oh57EmbedShare URLCopyEmbedCopy
27;We Are Never Ever Getting Back Together;Taylor Swift;"I remember when we broke up the first time Saying, ""This is it, I've had enough,"" 'cause like We hadn't seen each other in a month When you said you needed space (What?) Then you come around again and say ""Baby, I miss you and I swear I'm gonna change, trust me"" Remember how that lasted for a day? I say, ""I hate you,"" we break up, you call me, I love you  Ooh-ooh-ooh-ooh-ooh We called it off again last night, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you  We are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together Like, ever  I'm really gonna miss you picking fights And me falling for it, screaming that I'm right And you would hide away and find your peace of mind With some indie record that's much cooler than mine Ooh-ooh-ooh-ooh-ooh You called me up again tonight, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you  We (We) are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together  Ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh (Yeah) Oh-oh-oh  I used to think that we were forever, ever And I used to say, ""Never say never"" Ugh, so he calls me up and he's like, ""I still love you"" And I'm like, ""I just, I mean, this is exhausting, you know? Like, we are never getting back together, like, ever"" (No) We are never, ever, ever getting back together We are never, ever, ever (Ooh) getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together  We (Ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh, no) Getting back together We (Ooh-ooh-ooh-ooh-ooh, oh, oh) Getting back together (Yeah) You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together67EmbedShare URLCopyEmbedCopy"
28;Bad Romance;Lady Gaga;"Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh Caught in a bad romance Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh Caught in a bad romance Ra-ra-ah-ah-ah Roma Roma-ma Gaga, ""Ooh la-la"" Want your bad romance Ra-ra-ah-ah-ah Roma, Roma-ma Gaga, ""Ooh la-la"" Want your bad romance  I want your ugly, I want your disease I want your everything as long as it’s free I want your love Love, love, love, I want your love, oh, ey I want your drama, the touch of your hand (Hey!) I want your leather-studded kiss in the sand I want your love Love, love, love, I want your love (Love, love, love, I want your love)  You know that I want you And you know that I need you I want it bad Your bad romance I want your love, and I want your revenge You and me could write a bad romance (Oh-oh-oh-oh-oh) I want your love, and all your lover's revenge You and me could write a bad romance Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh Caught in a bad romance Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh Caught in a bad romance  Ra-ra-ah-ah-ah Roma-roma-ma Gaga, ""Ooh la-la"" Want your bad romance  I want your horror, I want your design ‘Cause you’re a criminal as long as you’re mine I want your love Love, love, love, I want your love, uh I want your psycho, your vertigo schtick (Schtick, hey!) Want you in my rear window, baby, you're sick I want your love Love, love, love, I want your love (Love, love, love, I want your love) You know that I want you And you know that I need you ('Cause I'm a free bitch, baby) I want it bad Your bad romance  I want your love, and I want your revenge You and me could write a bad romance (Oh-oh-oh-oh-oh) I want your love, and all your lover's revenge You and me could write a bad romance Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh Caught in a bad romance Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh Caught in a bad romance  Ra-ra-ah-ah-ah Roma-roma-ma Gaga, ""Ooh la-la"" Want your bad romance Ra-ra-ah-ah-ah Roma-roma-ma Gaga, ""Ooh la-la"" Want your bad romance Walk, walk, fashion, baby Work it, move that bitch crazy Walk, walk, fashion, baby Work it, move that bitch crazy Walk, walk, fashion, baby Work it, move that bitch crazy Walk, walk, passion, baby Work it, I'm a free bitch, baby  I want your love, and I want your revenge I want your love, I don't wanna be friends Je veux ton amour et je veux ta revanche Je veux ton amour, I don't wanna be friends (Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh) (I want you back) No, I don't wanna be friends (Caught in a bad romance) I don't wanna be friends Want your bad romance (Caught in a bad romance) Want your bad romance  I want your love, and I want your revenge You and me could write a bad romance (Oh-oh-oh-oh-oh) I want your love, and all your lover's revenge You and me could write a bad romance Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh (Want your bad romance) Caught in a bad romance (Want your bad romance) Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh (Want your bad romance) Caught in a bad romance  Ra-ra-ah-ah-ah Roma, Roma-ma Gaga, ""Ooh la-la"" Want your bad romance67EmbedShare URLCopyEmbedCopy"
29;Raise Your Glass;P!nk;Right, right, turn off the lights We're gonna lose our minds tonight What's the dealio? I love when it's all too much 5 A.M. turn the radio up Where's the rock 'n roll?  Party crasher, panty snatcher Call me up if you a gangsta Don't be fancy, just get dancy Why so serious?  So raise your glass if you are wrong In all the right ways, all my underdogs We will never be, never be anything but loud And nitty-gritty, dirty, little freaks Won't you come on and, come on and raise your glass? Just come on and, come on and raise your glass  Slam, slam, oh, hot damn What part of party don't you understand? Wish you'd just freak out (Freak out already) Can't stop, coming in hot I should be locked up right on the spot It's so on right now (It's so fuckin' on right now) Party crasher, panty snatcher Call me up if you a gangsta Don't be fancy, just get dancy Why so serious?  So raise your glass if you are wrong In all the right ways, all my underdogs We will never be, never be anything but loud And nitty-gritty, dirty, little freaks Won't you come on and, come on and raise your glass? Just come on and, come on and raise your glass Won't you come on and, come on and raise your glass? Just come on and, come on and raise your glass  Oh shit! My glass is empty That sucks! So if you're too school for cool (I mean) And you're treated like a fool (Treated like a fool) You can choose to let it go We can always, we can always party on our own So raise your (Ah, fuck)  So raise your glass if you are wrong In all the right ways, all my underdogs We will never be, never be anything but loud And nitty-gritty, dirty, little freaks (So raise your glass) So raise your glass if you are wrong In all the right ways, all my underdogs We will never be, never be anything but loud And nitty-gritty, dirty, little freaks Won't you come on and, come on and raise your glass? Just come on and, come on and raise your glass Won't you come on and, come on and raise your glass? (For me) Just come on and, come on and raise your glass For me13EmbedShare URLCopyEmbedCopy
30;Don't Stop The Music;Rihanna;Please don't stop the music (Music, music, music, music) Please don't stop the music (Music, music, music, music) Please don't stop the music (Music, music, music, music) Please don't stop the music (Music, music, music, music)  It's gettin' late, I'm making my way over to my favorite place I gotta get my body moving, shake the stress away I wasn't looking for nobody when you looked my way Possible candidate, yeah Who knew that you'd be up in here lookin' like you do You're making stayin' over here impossible Baby, I'ma say your aura is incredible If you don't have to go, don't  Do you know what you started? I just came here to party But now we're rockin' on the dance floor, actin' naughty Your hands around my waist Just let the music play We're hand in hand, chest to chest, and now we're face to face  I wanna take you away, let's escape into the music, DJ, let it play I just can't refuse it, like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the music I wanna take you away, let's escape into the music, DJ, let it play I just can't refuse it, like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the, please don't stop the music Baby, are you ready? ’Cause it's getting close Don't you feel the passion ready to explode? What goes on between us, no one has to know This is a private show, oh  Do you know what you started? I just came here to party But now we're rockin' on the dance floor, actin' naughty Your hands around my waist Just let the music play We're hand in hand, chest to chest, and now we're face to face  I wanna take you away, let's escape into the music, DJ, let it play I just can't refuse it, like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the music I wanna take you away, let's escape into the music, DJ, let it play I just can't refuse it, like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the, please don't stop the music  Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Please don't stop the music Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Please don't stop the music (Music, music, music, music) Please don't stop the music (Music, music, music, music) I wanna take you away, let's escape into the music, DJ, let it play I just can't refuse it, like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the music I wanna take you away, let's escape into the music, DJ, let it play I just can't refuse it, like the way you do this Keep on rockin' to it Please don't stop the, please don't stop the, please don't stop the music  Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Please don't stop the music Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Please don't stop the music  Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Mama-say, mama-sa, ma-ma-ko-ssa Please don't stop the music (Music, music, music, music)29EmbedShare URLCopyEmbedCopy
31;Cooler Than Me;Mike Posner;If I could write you a song to make you fall in love I would already have you up under my arm I used up all of my tricks, I hope that you like this But you probably won't, you think you're cooler than me You got designer shades just to hide your face And you wear 'em around like you're cooler than me And you never say hey or remember my name And it's probably cause you think you're cooler than me  You got your highbrow shoes on your feet And you wear 'em around like it ain't shit But you don't know the way that you look When your steps make that much noise, shh See, I got you all figured out You need everyone's eyes just to feel seen Girl, you're so vain, you probably think that This song is about you, don't you?  If I could write you a song to make you fall in love I would already have you up under my arm I used up all of my tricks, I hope that you like this But, you probably won't, you think you're cooler than me You got designer shades just to hide your face And you wear 'em around like you're cooler than me And you never say hey or remember my name And it's probably cause you think you're cooler than me You got your high brow, switch in your walk And you don't even look when you pass by But you don't know the way that you look When your steps make that much noise, shh See, I got you all figured out You need everyone's eyes just to feel seen Girl, you're so vain, you probably think that This song is about you, don't you? If I could write you a song to make you fall in love I would already have you up under my arm I used up all of my tricks, I hope that you like this But you probably won't, you think you're cooler than me You got designer shades just to hide your face And you wear 'em around like you're cooler than me And you never say hey or remember my name And it's probably cause you think you're cooler than me  Now don't you dare act like you don't know (don't know) Know what's up (Know what's up) cause your nose is up I'm approachin' up, pshht, yup Like I can give you winter in the summer Or summer in the winter, Miami in December Tryna look bored in them Dior(Dior) She probably is Was actin' shallow 'til she found out how deep that my pockets is Mrs. Primadonna, this is your reminder That I think you fine, but I'm finer Sean, yup Cause it sure seems you got no doubts But we all see you got your head in the clouds  If I could write you a song to make you fall in love I would already have you up under my arm I used up all of my tricks, I hope that you like this But you probably won't, you think you're cooler than me You got designer shades just to hide your face And you wear 'em around like you're cooler than me And you never say hey or remember my name And it's probably cause you think you're cooler than me30EmbedShare URLCopyEmbedCopy
32;I Kissed A Girl;Katy Perry;This was never the way I planned Not my intention I got so brave, drink in hand Lost my discretion It's not what I'm used to Just wanna try you on I'm curious for you Caught my attention  I kissed a girl and I liked it The taste of her cherry chapstick I kissed a girl just to try it I hope my boyfriend don't mind it It felt so wrong, it felt so right Don't mean I'm in love tonight I kissed a girl and I liked it I liked it  No, I don't even know your name It doesn't matter You're my experimental game Just human nature It's not what good girls do Not how they should behave My head gets so confused Hard to obey I kissed a girl and I liked it The taste of her cherry chapstick I kissed a girl just to try it I hope my boyfriend don't mind it It felt so wrong, it felt so right Don't mean I'm in love tonight I kissed a girl and I liked it I liked it  Us girls, we are so magical Soft skin, red lips, so kissable Hard to resist, so touchable Too good to deny it Ain't no big deal, it's innocent  I kissed a girl and I liked it The taste of her cherry chapstick I kissed a girl just to try it I hope my boyfriend don't mind it It felt so wrong, it felt so right Don't mean I'm in love tonight I kissed a girl and I liked it I liked it41EmbedShare URLCopyEmbedCopy
