10;Stop;Spice Girls;You just walk in, I make you smile It's cool but you don't even know me You take an inch, I run a mile Can't win you're always right behind me And we know that you could go and find some other Take or leave it or just don't even bother Caught in a craze, it's just a phase Or will this be around forever  Don't you know it's going too fast Racing so hard you know it won't last Don't you know, why can't you see Slow it down, read the sign So you know just where you're going  Stop right now, thank you very much I need somebody with a human touch Hey you, always on the run Gotta slow it down baby, gotta have some fun  Do do-do do, do do-do do Do do-do, always be together Ba da-ba ba, ba da-ba ba Ba da-ba, stay that way forever And we know that you could go and find some other Take or leave it cause we've always got each other You know who you are and yes, you're gonna breakdown You've crossed the line so you're gonna have to turn around  Don't you know it's going too fast Racing so hard you know it won't last Don't you know, what can't you see Slow it down, read the sign So you know just where you're going  Stop right now, thank you very much I need somebody with a human touch Hey you, always on the run Gotta slow it down baby, gotta have some fun  Gotta keep it down honey, lay your back on the line 'Cause I don't care about the money, don't be wasting my time You need, less speed, get off my case You gotta slow it down baby, just get out of my face  Stop right now, thank you very much I need somebody with a human touch Hey you, always on the run Gotta slow it down baby, gotta have some fun Stop right now, thank you very much I need somebody with a human touch Hey you, always on the run Gotta slow it down baby, gotta have some fun (Stop right now) Stop right now, thank you very much (We wanna thank you, wanna thank you) I need somebody with a human touch (Stop right now) Hey you, always on the run (Thank you very much, thank you very much) Gotta slow it down baby, gotta have some fun3EmbedShare URLCopyEmbedCopy
11;Believe;Cher;After love, after love After love, after love After love, after love After love, after love After love, after love  No matter how hard I try, you keep pushing me aside And I can't break through, there's no talking to you It's so sad that you're leaving, it takes time to believe it But after all is said and done, you're gonna be the lonely one, oh  Do you believe in life after love? I can feel something inside me say I really don't think you're strong enough, no Do you believe in life after love? I can feel something inside me say I really don't think you're strong enough, no  What am I supposed to do, sit around and wait for you? Well, I can't do that, and there's no turning back I need time to move on, I need love to feel strong 'Cause I've had time to think it through and maybe I'm too good for you, oh Do you believe in life after love? I can feel something inside me say I really don't think you're strong enough, no Do you believe in life after love? I can feel something inside me say I really don't think you're strong enough, no  Well, I know that I'll get through this 'Cause I know that I am strong I don't need you anymore, oh, I don't need you anymore I don't need you anymore, no, I don't need you anymore  Do you believe in life after love? (After love, after love) I can feel something inside me say I really don't think you're strong enough, no Do you believe in life after love? (After love, after love) I can feel something inside me say I really don't think you're strong enough, no Do you believe in life after love? (After love, after love) I can feel something inside me say I really don't think you're strong enough, no Do you believe in life after love? (After love, after love) I can feel something inside me say I really don't think you're strong enough, no Do you believe in life after love?32EmbedShare URLCopyEmbedCopy
12;When You're Gone;Bryan Adams;(When you're gone!)  I've been wandering around the house all night Wondering what the hell to do Yeah, I'm trying to concentrate but All I can think of is you  Well, the phone don't ring cause my friends ain't home I'm tired of being all alone Got the TV on cause the radio's playing Songs that remind me of you  Baby, when you're gone I realize I'm in love Days go on and on And the nights just seem so long Even food don't taste that good Drink ain't doing what it should Things just feel so wrong Baby, when you're gone Yeah I've been driving up and down these streets Trying to find somewhere to go Yeah, I'm looking for a familiar face But there's no one I know  Oh, this is torture, this is pain It feels like I'm gonna go insane I hope you're coming back real soon Cause I don't know what to do  Baby, when you're gone (When you're gone) I realize I'm in love Days go on and on (On and on) And the nights just seem so long Even food don't taste that good Drink ain't doing what it should Things just feel so wrong Oh yeah Baby, when you're gone  Oh, baby, when you're gone Oh, baby, when you're gone (When you're gone) I realize I'm in love (You're in love) Days go on and on And the nights just seem so long Even food don't taste that good (Ohh) Drink ain't doing what it should Ah, things just feel so wrong (So wrong) Baby, when you're gone (Yeah, you're gone)  Oh, baby, when you're gone Yeah, baby, when you're goneEmbedShare URLCopyEmbedCopy
13;MMMBop;Hanson;"Sorted  by featured singer Robyn Adele Anderson Careless Whisper Timber Summer Young and Beautiful Wake Me Up - Mariachi version Just Dance Hollaback Girl Blurred Lines We Can't Stop Come And Get It Call Me Maybe Gentleman Beauty And A Beat Don't You Worry Child Die Young Thrift Shop Burn (backing vocals by Ashley Stroud and Cristina Gatti) Wiggle Say Something (w. Hudson Thames) Talk Dirty Get Lucky - (deleted from PMJ's channel) Problem - Ariana Grande Anaconda We Found Love My Favorite Things Paper Planes Gangsta's Paradise Jealous Only One This Love Cold Water Rolling in the Crazy in Love Friday Till The World Ends Girls Just Wanna Have Fun Like a Prayer Birthday I Kissed A Girl Sara Niemietz I Want You To Want Me - Cheap Trick Hey Ya! - Outkast This Must Be The Place (Naive Melody) Scars to Your Beautiful I Will Survive Love Yourself Bad Romance (reboxed) Just What I Needed Who Can It Be Now Mykal Kilgore My Heart Will Go On Where Are Ü Now Lean On The Greatest Love Of All Since U Been Gone Andrew Roland How You Remind Me Lullaby Haley Reinhart Imagine - John Lennon Oops!... I Did It Again - Britney Spears Creep - Radiohead Habits - Tove Lo Lovefool - Cardigans Black Hole Sun - Soundgarden Mad World - Gary Jules (also w. Puddles Pity Party) Morgan James Take Me To Church  - Hozier Barbie Girl - Aqua Break Free - Ariana Grande Dream On - Aerosmith It's a Man's, Man's, Man's World - James Brown Maps - Maroon 5 Really Don't Care - Demi Lovato Casey Abrams Stacy's Mom - Fountains of Wayne Sweet Child O' Mine (reboxed) What Is Love - Haddaway I'm Not the Only One Family Guy Theme Umbrella Puddles Pity Party Royals - Lorde Team - Lorde Chandelier - Sia Stressed Out - Twenty One Pilots Viva La Vida - Coldplay Mad World - Gary Jules (also w. Haley Reinhart) All The Small Things - Blink 182 Maiya Sykes Don't Look Back In Anger - Oasis I'm Not the Only One (reboxed) Boulevard of Broken Dreams - Green Day Hello - Adele Juicy I Believe In A Thing Called Love Don't Stop Shoshana Bean Same Old Love Stone Cold I Want it That Way Sorry Poison Addie Hamilton Sunday Morning - Maroon 5 Heart of Glass Never Forget You Are You Gonna Be My Girl Blake Lewis Thong Song Mr. Brightside - The Killers Radioactive Joey Cook Ain't No Rest For The Wicked - Cage The Elephant Sugar, We're Going Down - Fallout Boy Hey There Delilah  - Plain White Ts Say My Name - Destiny's Child Aubrey Logan Ice Ice Baby - Vanilla Ice My Heart Will Go On (reboxed) Can't Stop The Feeling Bad Blood Give It Away Here Beauty and the Beast Ariana Savalas Bad Romance - Lady Gaga Criminal - Fiona Apple Pony - Genuwine Blank Space - Taylor Swift No Diggity - TLC Single Ladies - Beyonce It Wasn't Me - Shaggy\RikRok Miche Braden Sweet Child O' Mine - Guns N' Roses Livin' on a Prayer - Bon Jovi Story of My Life Kenton Chen Closer - Nine Inch Nails Closer - Chainsmokers\Halsey Look What You Made Me Do - Taylor Swift Melinda Doolittle Don't Stop Me Now - Queen Toxic - Britney Spears Caroline Baran Nothing Else Matters - Metallica Time After Time - Cyndi Lauper Brielle All About That Bass (reboxed) Grenade All of Me (reboxed) LaVance Colley Forget You Focus Halo That's What I Like Annie Goodchild Roar - Katy Perry Style -  Taylor Swift (also w. Von Smith) Sk8er Boi - Avril Lavigne Ashley Stroud Fancy - Iggy Azalea/Charli XCX Straight Up - Paula Abdul Waterfalls - TLC Dark Horse - Katy Perry Cristina Gatti Love Me Harder Sweater Weather Stay With Me Hotline Bling Someday - The Strokes Womanizer Drunk in Love Von Smith Rude - Magic! Titanium - Sia/David Guetta Cry Me a River - Justin Timberlake Shake It Off - Taylor Swift Style - Taylor Swift (also w. Annie Goodchild) Dancing in the Dark - Bruce Springsteen Have Yourself a Merry little Christmas Call Me Maybe (reboxed) Niia Hash Pipe - Weezer The End of the World - Skeeter Davis Only Girl (in the World) - Rihanna Michele Bachmann's Concession Speech Kiah Victoria All of Me Such Great Heights Kate Davis All About That  Bass Blue Christmas Ada Pasternak ...Baby One More Time - Britney Spears Rather Be - Clean Bandit Rayvon Owen Ignition (remix) - R. Kelly Don't Let Me Down - Chainsmokers Natalie Angst Just Like Heaven Santeria Gunhild Carling Material Girl Never Gonna Give You Up Karen Marie Fever Variations Creep (reboxed) Dani Armstrong Roxanne - The Police Say It Ain't So - Weezer Tony DeSare Pompeii - Bastille Despacito - Luis Fonsi\Daddy Yankee Tara Louise Bye Bye Bye Gimme Chocolate Vonzell Solomon All-Star - Smash Mouth Every Breath You Take - The Police Noah Guthrie Sledgehammer - Peter Gabriel Belle Jewel Spiderwebs - No Doubt Chloe Feoranzo No Surprises - Radiohead Mario Jose Colors of the Wind - Disney Mayre Martinez Como La Flor - Selena Clark Beckham Never Gonna Give You Up Jax Teenage Dirtbag - Wheatus DeAndre Brackensick Side To Side - Ariana Grande Kelley Jakle Poker Face - Lady Gaga Sarah Marie Young Bizarre Love Triangle Jeffrey James Steal My Girl Jennie Lena You Give Love A Bad Name Lara Johnston The Heart Wants What It Wants Lisa Gary Ex's and Oh's Nicole Adkins Heroes Holly Campbell-Smith Thinking Out Loud Daniela Andrade Welcome To The Jungle Maris Jolene - Dolly Parton Thia Megia Feel Good Inc. - Gorillaz Hannah Gill Somebody That I Used to Know - Gotye Wilkie Ferguson I Don't Mind Mandy Gonzalez Despacito Annie Bosko Complicated Devi-Ananda Jar of Hearts Grace Kelly Worth It Pia Toscano \ Stefano Langone The Prayer Ensemble cast Craigslist Missed Connections (Valentine's Day) Last Christmas Hits of 2014 Bye Bye Bye (reboxed) - 'N Sync MMMbop - Hanson Instrumentals ""Evolution Of Tap Dance"" ""Harry Potter"" Hedwig's Theme City of Stars Game of Thrones Theme Friend Like Me The Tap Awakens (Star Wars Tap Dance Medley) Incredible Tap Dancing Medley1EmbedShare URLCopyEmbedCopy"
14;Back for Good;Take That;I guess now it's time for me to give up I feel it's time Got a picture of you beside me Got your lipstick mark still on your coffee cup Got a fist of pure emotion Got a head of shattered dreams Gotta leave it, gotta leave it all behind now  Whatever I said, whatever I did I didn't mean it I just want you back for good (Want you back, want you back, want you back for good) Whenever I'm wrong just tell me the song and I'll sing it You'll be right and understood (Want you back, want you back, want you back for good) I want you back for good  Unaware but underlined I figured out this story (No, no) It wasn't good (No, no) But in the corner of my mind (corner of my mind) I celebrated glory But that was not to be In the twist of separation you excelled at being free Can't you find (Can't you find) A little room inside for me Whatever I said, whatever I did I didn't mean it I just want you back for good (Want you back, want you back, want you back for good) See I want you back for good Whenever I'm wrong just tell me the song and I'll sing it You'll be right and understood (Want you back, want you back, want you back for good) I want you back for good  And we'll be together, this time is forever We'll be fighting and forever we will be So complete in our love We will never be uncovered again  Whatever I said, whatever I did I didn't mean it I just want you back for good Whenever I'm wrong just tell me the song and I'll sing it You'll be right and understood  I guess now it's time, that you came back for good4EmbedShare URLCopyEmbedCopy
15;I'll Be There for You;The Rembrandts;So no one told you life was gonna be this way Your job's a joke, you're broke, your love life's D.O.A It's like you're always stuck in second gear When it hasn't been your day, your week Your month, or even your year, but  I'll be there for you (When the rain starts to pour) I'll be there for you (Like I've been there before) I'll be there for you ('Cause you're there for me too) You're still in bed at ten and work began at eight You've burned your breakfast, so far things are going great Your mother warned you there'd be days like these But she didn't tell you when the world has brought You down to your knees that  I'll be there for you (When the rain starts to pour) I'll be there for you (Like I've been there before) I'll be there for you ('Cause you're there for me too) No one could ever know me No one could ever see me Seems you're the only one who knows What it's like to be me Someone to face the day with Make it through all the rest with Someone I'll always laugh with Even at my worst, I'm best with you, yeah  It's like you're always stuck in second gear When it hasn't been your day, your week Your month, or even your year  I'll be there for you (When the rain starts to pour) I'll be there for you (Like I've been there before) I'll be there for you ('Cause you're there for me too)  I'll be there for you I'll be there for you I'll be there for you ('Cause you're there for me too)20EmbedShare URLCopyEmbedCopy
16;That Don't Impress Me Much;Shania Twain;Ow Uh-huh, yeah, yeah  I've known a few guys who thought they were pretty smart But you've got being right down to an art You think you're a genius, you drive me up the wall You're a regular original, a know-it-all  Oh-oh, you think you're special Oh-oh, you think you're something else Okay, so you're a rocket scientist  That don't impress me much So you got the brains, but have you got the touch? Now, don't get me wrong—yeah, I think you're alright But that won't keep me warm in the middle of the night That don't impress me much Uh-huh, yeah, yeah  I never knew a guy who carried a mirror in his pocket And a comb up his sleeve—just in case And all that extra hold gel in your hair oughta lock it ’Cause heaven forbid it should fall outta place Oh-oh, you think you're special Oh-oh, you think you're something else Okay, so you're Brad Pitt  That don't impress me much (Oh, oh, uuh) So you got the looks, but have you got the touch? Now, don't get me wrong—yeah, I think you're alright But that won't keep me warm in the middle of the night That don't impress me much Yeah  You're one of those guys who likes to shine his machine You make me take off my shoes before you let me get in I can't believe you kiss your car good night Come on, baby, tell me, you must be joking, right?  Oh-oh, you think you're something special Oh-oh, you think you're something else Okay, so you've got a car  That don't impress me much (Oh, oh, uuh) So you got the moves, but have you got the touch? Now, don't get me wrong—yeah, I think you're alright But that won't keep me warm in the middle of the night That don't impress me much (Don't impress me) Oh, oh no, you think you're cool, but have you got the touch? Now, now, don't get me wrong—yeah, I think you're alright But that won't keep me warm on the long, cold, lonely night That don't impress me much Uh-huh, yeah, yeah Okay, so what do you think, you're Elvis or something? (Whatever) That don't impress me5EmbedShare URLCopyEmbedCopy
17;This Kiss;Faith Hill;"I don't want another heartbreak I don't need another turn to cry, no I don't wanna learn the hard way Baby, hello Oh no, goodbye But you got me like a rocket Shooting straight across the sky  It's the way you love me It's a feeling like this It's centrifugal motion It's perpetual bliss It's that pivotal moment It's, ah, impossible This kiss, this kiss Unstoppable This kiss, this kiss  Cinderella said to Snow White ""How does love get so off course, oh All I wanted was a white knight With a good heart Soft touch, fast horse"" Ride me off into the sunset Baby, I'm forever yours It's the way you love me It's a feeling like this It's centrifugal motion It's perpetual bliss It's that pivotal moment It's, ah, unthinkable This kiss, this kiss Unsinkable This kiss, this kiss  You can kiss me in the moonlight On the rooftop under the sky, oh You can kiss me with the windows open While the rain comes pouring inside, oh Kiss me in sweet slow motion Let's let everything slide You got me floating You got me flying  It's the way you love me (The way) It's a feeling like this It's centrifugal motion (Ahh, ahh) It's perpetual bliss It's that pivotal moment It's, ah, subliminal This kiss, this kiss It's criminal This kiss, this kiss It's the way you love me, baby (The way you love me, baby) It's the way you love me, darling, yeah It's the way you love me (The way) It's a feeling like this It's centrifugal motion (Ahh, ahh) It's perpetual bliss It's that pivotal moment It's, ah, subliminal This kiss, this kiss It's criminal This kiss, this kiss It's the way you love me, baby (The way you love me, baby) It's the way you love me darling, yeah  It's the way you love me It's a feeling like this It's centrifugal motion2EmbedShare URLCopyEmbedCopy"
18;Hold On;Wilson Phillips;I know this pain (I know this pain) Why do you lock yourself up in these chains? (These chains) No one can change your life except for you Don't ever let anyone step all over you Just open your heart and your mind Is it really fair to feel this way inside? Oh  Someday, somebody's gonna make you wanna Turn around and say goodbye Until then, baby, are you gonna let them Hold you down and make you cry? Don't you know? Don't you know things can change? Things'll go your way If you hold on for one more day Can you hold on for one more day? Things'll go your way Hold on for one more day  You could sustain (Sustain) Or are you comfortable with the pain? You've got no one to blame for your unhappiness (No, baby) You got yourself into your own mess (Oh) Lettin' your worries pass you by (Lettin' your worries pass you by) Don't you think it's worth your time To change your mind? Ooh, no Someday, somebody's gonna make you wanna Turn around and say goodbye Until then, baby, are you gonna let them Hold you down and make you cry? Don't you know? Don't you know things can change? Things'll go your way If you hold on for one more day Can you hold on for one more day? Things'll go your way (Things'll go your way) Hold on for one more day  I know that there is pain But you hold on for one more day and Break free from the chains Yeah, I know that there is pain But you hold on for one more day and you Break free, break from the chains  Someday, somebody's gonna make you wanna Turn around and say goodbye (Say goodbye) Until then, baby, are you gonna let them Hold you down and make you cry? Don't you know? Don't you know things can change? Things'll go your way If you hold on for one more day, yeah If you hold on Don't you know things can change? Things'll go your way If you hold on for one more day If you hold on Can you hold on? Hold on, baby Won't you tell me now? Hold on for one more day 'cause It's gonna go your way Don't you know things can change? Things'll go your way If you hold on for one more day, yeah Can't you change it this time? Make up your mind Hold on Hold on Baby, hold on Hold on, hold on, baby6EmbedShare URLCopyEmbedCopy
19;When You Say Nothing At All;Ronan Keating;It's amazing how you can speak right to my heart Without saying a word, you can light up the dark Try as I may I can never explain What I hear when you don't say a thing  The smile on your face lets me know that you need me There's a truth in your eyes saying you'll never leave me The touch of your hand says you'll catch me wherever I fall You say it best when you say nothing at all  All day long I can hear people talking out loud But when you hold me near, you drown out the crowd Try as they may they could never define What's been said between your heart and mine  The smile on your face lets me know that you need me There's a truth in your eyes saying you'll never leave me The touch of your hand says you'll catch me wherever I fall You say it best, you say it best, when you say nothing at all  Oh, the smile on your face lets me know that you need me There's a truth in your eyes saying you'll never leave me The touch of your hand says you'll catch me wherever I fall You say it best, you say it best, when you say nothing at all  You say it best when you say nothing at all You say it best when you say nothing at all That smile on your face The truth in your eyes, the touch of your hand Let's me know that you need me You say it best when you say nothing at all You say it best when you say nothing at all3EmbedShare URLCopyEmbedCopy
20;Freedom! '90;George Michael;I won't let you down I will not give you up Gotta have some faith in the sound It's the one good thing that I've got I won't let you down So please don't give me up Because I would really, really love to stick around Oh yeah  Heaven knows I was just a young boy Didn't know what I wanted to be I was every little hungry schoolgirl's pride and joy And I guess it was enough for me To win the race, a prettier face Brand new clothes and a big fat place On your rock and roll TV (rock and roll TV) But today the way I play the game is not the same, no way Think I'm gonna get me some happy  I think there's something you should know I think it's time I told you so There's something deep inside of me There's someone else I've got to be Take back your picture in a frame Take back your singing in the rain I just hope you understand Sometimes the clothes do not make the man All we have to do now Is take these lies and make them true somehow All we have to see Is that I don't belong to you And you don't belong to me (Yeah, Yeah!) Freedom! I won't let you down (Freedom!) I will not give you up (Freedom!) Gotta have some faith in the sound (You got to give what you take) It's the one good thing that I've got, (Freedom!) I won't let you down (Freedom!) So please don't give me up (Freedom!) Cause I would really, really love to stick around (You got to give what you take)  Heaven knows we sure had some fun, boy What a kick, just a buddy and me (What a kick, just a buddy and me) We had every big-shot goodtime band on the run, boy We were living in a fantasy We won the race, got out of the place Went back home, got a brand new face for the boys on MTV But today the way I play the game has got to change oh yeah (Oh, yeah) Now I'm gonna get myself happy I think there's something you should know I think it's time I stopped the show There's something deep inside of me There's someone I forgot to be Take back your picture in a frame Don’t think that I’ll be back again I just hope you understand Sometimes the clothes do not make the man  All we have to do now Is take these lies and make them true somehow All we have to see Is that I don't belong to you And you don't belong to me (Yeah, Yeah!) Freedom I won't let you down (Freedom!) I will not give you up, (Freedom!) Gotta have some faith in the sound (You got to give what you take) It's the one good thing that I've got (Freedom!) I won't let you down (Freedom!) So please don't give me up (Freedom!) Cause I would really, really love to stick around (You got to give what you take) Well it looks like the road to heaven But it feels like the road to hell When I knew which side my bread was buttered I took the knife as well Posing for another picture Everybody's got to sell But when you shake your ass They notice fast And some mistakes were built to last That's what you get, that's what you get, that's what you get I say that's what you get I say that's what you get That's what you get for changing your mind And after all this time I just hope you understand Sometimes the clothes do not make the man  All we have to do now (Oh, yeah) Is take these lies and make them true somehow All we have to see Is that I don't belong to you And you don't belong to me (Yeah, Yeah!) Freedom! (Oh!) Freedom! (My) Freedom! You got to give what you take! Freedom! I'll hold on to my (Freedom!) My (Freedom!) You got to give what you take! (You got to give what, to give what, to give what you take!)  Yeah! You got to give what, to give what, to give May not be what you want from me Just the way it's got to be Lose the face now I've got to live6EmbedShare URLCopyEmbedCopy
21;Walking in Memphis;Cher;"Put on my blue suede shoes And I boarded the plane Touched down in the land of the Delta Blues In the middle of the pouring rain W.C. Handy won't you look down over me? Yeah, I got a first class ticket But I'm as blue as a girl can be  Then I'm walking in Memphis I was walking with my feet ten feet off of Beale Walking in Memphis But do I really feel the way I feel?  Saw the ghost of Elvis on Union Avenue Followed him up to the gates of Graceland Then I watched him walk right through Now security, they did not see him They just hovered around his tomb But there's a pretty little thing Waiting for the King Down in the Jungle Room  When I was walking in Memphis I was walking with my feet ten feet off of Beale Walking in Memphis But do I really feel the way I feel? Walking in Memphis I was walking with my feet ten feet off of Beale Walking in Memphis But do I really feel the way I feel? They've got catfish on the table They've got gospel in the air And Reverend Green will be glad to see you When you haven't got a prayer But boy, you've got a prayer in Memphis Now Gabriel plays piano every Friday at the Hollywood And they brought me down to see him And they asked me if I would do a little number And I sang with all my might And he said ""Tell me, are you a Christian, child?"" And I said ""Man, I am tonight!""  Walking in Memphis I was walking with my feet ten feet off of Beale Walking in Memphis But do I really feel the way I feel? Walking in Memphis I was walking with my feet ten feet off of Beale Walking in Memphis But do I really feel the way I feel? Put on my blue suede shoes1EmbedShare URLCopyEmbedCopy"
22;Man! I Feel Like A Woman!;Shania Twain;Let's go, girls! Come on!  I'm going out tonight I'm feelin' alright Gonna let it all hang out Wanna make some noise Really raise my voice Yeah, I wanna scream and shout No inhibitions Make no conditions Get a little outta line I ain't gonna act politically correct I only wanna have a good time  The best thing about being a woman Is the prerogative to have a little fun and...  Oh-oh-oh, go totally crazy Forget I'm a lady Men's shirts, short skirts Oh-oh-oh, really go wild Yeah, doin' it in style Oh-oh-oh, get in the action Feel the attraction Color my hair, do what I dare Oh-oh-oh, I wanna be free Yeah, to feel the way I feel Man! I feel like a woman! The girls need a break Tonight we're gonna take The chance to get out on the town We don't need romance We only wanna dance We're gonna let our hair hang down  The best thing about being a woman Is the prerogative to have a little fun and...  Oh-oh-oh, go totally crazy Forget I'm a lady Men's shirts, short skirts Oh-oh-oh, really go wild Yeah, doin' it in style Oh-oh-oh, get in the action Feel the attraction Color my hair, do what I dare Oh-oh-oh, I wanna be free Yeah, to feel the way I feel Man! I feel like a woman!  Oh, oh Uh-huh Oh, yeah The best thing about being a woman Is the prerogative to have a little fun (Fun, fun)  Oh-oh-oh, go totally crazy Forget I'm a lady Men's shirts, short skirts Oh-oh-oh, really go wild Yeah, doin' it in style Oh-oh-oh, get in the action Feel the attraction Color my hair, do what I dare Oh-oh-oh, I wanna be free Yeah, to feel the way I feel (To feel the way I feel) Man! I feel like a woman!  Oh, oh, yeah, yeah I get totally crazy Can you feel it? Come, come, come on, baby! I feel like a woman!6EmbedShare URLCopyEmbedCopy
23;Walking on Broken Glass;Annie Lennox;Walking on, walking on broken glass Walking on, walking on broken glass  You were the sweetest thing That I ever knew But I don't care for sugar, honey If I can't have you Since you've abandoned me My whole life has crashed Won't you pick the pieces up 'Cause it feels just like I'm walking on broken glass  Walking on, walking on broken glass (Woohoo, yeah) Walking on, walking on broken glass  The sun's still shining in the big blue sky But it don't mean nothing to me Ohoh, let the rain come down Let the wind blow through me I'm living in an empty room With all the windows smashed And I've got so little left to lose That it feels just like I'm walking on broken glass Walking on, walking on broken glass (Woohoo)  And if you're trying to cut me down You know that I might bleed 'Cause if you're trying to cut me down I know that you'll succeed And if you want to hurt me There's nothing left to fear 'Cause if you want to hurt me You're doing really well my dear  Now every one of us was made to suffer Every one of us was made to weep But we've been hurting one another And now the pain has cut too deep So take me from the wreckage Save me from the blast Lift me up and take me back Don't let me keep on walking (don't let me keep on walking) I can't keep on walking (keep on walking on) Keep on walking on broken glass  Walking on, walking on broken glass Walking on, walking on broken glass Walking on, walking on broken glass Walking on, walking on broken glass Walking on, walking on broken glass2EmbedShare URLCopyEmbedCopy
24;Ironic;Alanis Morissette;"Hey, yeah, yeah Yeah, ah-ah-ah, yeah  An old man turned ninety-eight He won the lottery, and died the next day It's a black fly in your Chardonnay It's a death row pardon two minutes too late  And isn't it ironic? Don't you think?  It's like rain on your wedding day It's a free ride when you've already paid It's the good advice that you just didn't take And who would've thought? It figures  Mr. Play-It-Safe was afraid to fly He packed his suitcase and kissed his kids goodbye He waited his whole damn life to take that flight And as the plane crashed down He thought, ""Well, isn't this nice?"" And isn't it ironic? Don't you think?  It's like rain on your wedding day It's a free ride when you've already paid It's the good advice that you just didn't take And who would've thought? It figures  Well, life has a funny way of sneaking up on you When you think everything's okay and everything's going right And life has a funny way of helping you out When you think everything's gone wrong And everything blows up in your face  It's a traffic jam when you're already late A no-smoking sign on your cigarette break It's like ten thousand spoons when all you need is a knife It's meeting the man of my dreams And then meeting his beautiful wife  And isn't it ironic? Don't you think? A little too ironic And yeah, I really do think It's like rain on your wedding day It's a free ride when you've already paid It's the good advice that you just didn't take And who would've thought? It figures  And yeah, life has a funny way of sneaking up on you And life has a funny, funny way of helping you out Helping you out39EmbedShare URLCopyEmbedCopy"
25;Picture Of You;Boyzone;Didn't they say that I would make a mistake? Didn't they say you were gonna be trouble? People told me you were too much to take I couldn't see it, I didn't wanna know  I let you in, and then you let me down You messed me up and you turned my life around Left me feeling I had nowhere to go I was alone, how was I to know that  You would be there when I needed somebody You would be there the only one could help me  I had a picture of you in my mind Never knew it could be so wrong Why'd it take me so long just to find The friend that was there all along  Who'd believe that after all we've been through I'd be able to put my trust in you Goes to show you can forgive and forget Looking back I have no regrets 'cause You would be there when I needed somebody You would be there the only one could help me  I had a picture of you in my mind Never knew it could be so wrong Why'd it take me so long just to find The friend that was there all along   You would be there when I needed somebody You would be there the only one could help me  I had a picture of you in my mind Never knew it could be so wrong Why'd it take me so long just to find The friend that was there all along Had a picture of you in my mind Never knew it could be so wrong Why'd it take me so long just to find The friend that was there all along Had a picture of you in my mind (All along) Never knew it could be so wrong (All along) Why'd it take me so long just to findEmbedShare URLCopyEmbedCopy
26;Together Again;Janet Jackson;"There are times when I look above and beyond There are times when I feel your love around me, baby I'll never forget my baby I'll never forget you  There are times when I look above and beyond There are times when I feel your love around me, baby I'll never forget my baby When I feel that I don't belong Draw my strength from the words when you said Hey, it's about you, baby Look deeper inside you, baby  Dream about us together again What I want: us together again, baby I know we'll be together again, 'cause  Everywhere I go, every smile I see I know you are there smilin' back at me Dancin' in moonlight, I know you are free 'Cause I can see your star shinin' down on me (Together again, ooh) Good times we'll share again (Together again, ooh) Makes me wanna dance (Together again, ooh) Say it loud and proud (Together again, ooh) All my love's for you  Always been a true angel to me - now above I can't wait for you to wrap your wings around me, baby (Wrap them around me, baby) Oooh, wrap them around me, baby (Wrap them around me, baby) Sometimes hear you whisperin' ""No more pain"" No worries will you ever see now, baby (Ever see you, baby) I'm so happy for my baby (Happy for you, baby)  Dream about us together again What I want: us together again, baby I know we'll be together again, 'cause Everywhere I go, every smile I see I know you are there smilin' back at me Dancin' in moonlight, I know you are free 'Cause I can see your star shinin' down on me  (Together again, ooh) Good times we'll share again (Together again, ooh) Makes me wanna dance (Together again, ooh) Say it loud and proud (Together again, ooh) All my love's for you  There are times when I look above and beyond There are times when I feel you smile upon me, baby I'll never forget my baby What I'd give just to hold you close as on earth In heaven, we will be together, baby (Together) Together again, my baby (Together again, my baby) Everywhere I go, every smile I see I know you are there smilin' back at me Dancin' in moonlight, I know you are free 'Cause I can see your star shinin' down on me Everywhere I go, every smile I see I know you are there smilin' back at me Dancin' in moonlight, I know you are free 'Cause I can see your star shinin' down on me6EmbedShare URLCopyEmbedCopy"
27;As Long as You Love Me;Backstreet Boys;As long as you love me  Although loneliness has always been a friend of mine I'm leaving my life in your hands People say I'm crazy and that I am blind Risking it all in a glance And how you got me blind is still a mystery I can't get you out of my head Don't care what is written in your history As long as you're here with me  I don't care who you are Where you're from, what you did As long as you love me Who you are, where you're from Don't care what you did As long as you love me  Every little thing that you have said and done Feels like it's deep within me (oooh, ooh-ooh) Doesn't really matter if you're on the run It seems like we're meant to be I don't care who you are (who you are) Where you're from (where you're from) What you did, as long as you love me (I know) Who you are (who you are) Where you're from (where you're from) Don't care what you did As long as you love me  Yeah-eh-eh! As long as you love me  I've tried to hide it so that no one knows But I guess it shows When you look into my eyes What you did and where you're coming from I don't care As long as you love me, baby (oooh, ooh-ooh)  I don't care who you are (who you are) Where you're from (where you're from) What you did, as long as you love me Who you are (who you are) Where you're from (where you're from) Don't care what you did (yeah-eh-eh) As long as you love me (as long as you love me) Who you are (who you are) Where you're from, what you did As long as you love me Who you are (who you are) Where you're from (where you're from) As long as you love me Who you are, as long as you love me What you did, I don't care As long as you love me11EmbedShare URLCopyEmbedCopy
