10;Daydream Believer;The Monkees;Chip: 7A Davy: What number is this, Chip? Other 3 Monkees: 7-A! Davy: OK!, know what I mean, like don't get excited man. It's 'cos I'm short, I know  Oh, I could hide 'neath the wings Of the bluebird as she sings The six o'clock alarm would never ring But it rings and I rise Wipe the sleep out of my eyes My shavin' razor's cold and it stings.  Cheer up, sleepy Jean Oh, what can it mean To a daydream believer And a homecoming queen  You once thought of me As a white knight on his steed Now you know how happy I can be Oh, and our good times starts and end Without dollar one to spend But how much, baby, do we really need Cheer up, sleepy Jean Oh, what can it mean To a daydream believer And a homecoming queen  Cheer up, sleepy Jean Oh, what can it mean To a daydream believer And a homecoming queen   Cheer up, sleepy Jean Oh, what can it mean To a daydream believer And a homecoming queen  Cheer up, sleepy Jean Oh, what can it mean To a daydream believer And a homecoming queen10EmbedShare URLCopyEmbedCopy
11;I Got You Babe;Sonny & Cher;They say we're young and we don't know We won't find out until we grow Well I don't know if all that's true 'Cause you got me, and baby, I got you  Babe I got you babe, I got you babe  They say our love won't pay the rent Before it's earned, our money's all been spent I guess that's so, we don't have a pot But at least I'm sure of all the things we got  Babe I got you babe, I got you babe  I got flowers in the spring, I got you to wear my ring And when I'm sad, you're a clown And if I get scared, you're always around So let them say your hair's too long Cause I don't care, with you I can't go wrong Then put your little hand in mine There ain't no hill or mountain we can't climb Babe I got you babe, I got you babe  I got you to hold my hand I got you to understand I got you to walk with me I got you to talk with me I got you to kiss goodnight I got you to hold me tight I got you, I won't let go I got you to love me so  I got you babe I got you babe I got you babe I got you babe I got you babe1EmbedShare URLCopyEmbedCopy
12;Suspicious Minds;Elvis Presley;We're caught in a trap, I can't walk out Because I love you too much, baby Why can't you see, what you're doin' to me When you don't believe a word I say?  We can't go on together With suspicious minds (with suspicious minds) And we can't build our dreams On suspicious minds  So, if an old friend I know, stops by to say hello Would I still see suspicion in your eyes? Here we go again, asking where I've been You can't see the tears are real, I'm cryin' (Yes, I'm cryin')  We can't go on together With suspicious minds (with suspicious minds) And we can't build our dreams On suspicious minds  Oh, let our love survive I'll dry the tears from your eyes Let's don't let a good thing die When, honey, you know I've never lied to you We're caught in a trap, I can't walk out Because I love you too much, baby Why can't you see, what you're doin' to me When you don't believe a word I say?  Well, don't you know I'm caught in a trap? I can't walk out Because I love you too much, baby Well, don't you know I'm caught in a trap? I can't walk out Because I love you too much, baby Well, don't you know I'm caught in a trap? I can't walk out Because I love you too much, baby Well, don't you know I'm caught in a trap? I can't walk out Because I love you too much, baby Well, don't you know I'm caught in a trap? I can't walk out Because I love you too much, baby...16EmbedShare URLCopyEmbedCopy
13;Mrs. Robinson;Simon & Garfunkel;Dee dee dee dee dee dee dee dee dee dee dee dee dee Doo doo doo doo doo doo doo doo doo Dee dee dee dee dee dee dee dee dee dee dee dee dee  And here's to you, Mrs. Robinson Jesus loves you more than you will know Wo, wo, wo God bless you please, Mrs. Robinson Heaven holds a place for those who pray Hey, hey, hey Hey, hey, hey  We'd like to know a little bit about you for our files We'd like to help you learn to help yourself Look around you, all you see are sympathetic eyes Stroll around the grounds until you feel at home  And here's to you, Mrs. Robinson Jesus loves you more than you will know Wo, wo, wo God bless you please, Mrs. Robinson Heaven holds a place for those who pray Hey, hey, hey Hey, hey, hey Hide it in a hiding place where no one ever goes Put it in your pantry with your cupcakes It's a little secret, just the Robinsons' affair Most of all, you've got to hide it from the kids  Coo, coo, ca-choo, Mrs. Robinson Jesus loves you more than you will know Wo, wo, wo God bless you please, Mrs. Robinson Heaven holds a place for those who pray Hey, hey, hey Hey, hey, hey  Sitting on a sofa on a Sunday afternoon Going to the candidates debate Laugh about it, shout about it When you've got to choose Every way you look at it, you lose  Where have you gone, Joe DiMaggio A nation turns its lonely eyes to you Woo, woo, woo What's that you say, Mrs. Robinson Joltin' Joe has left and gone away Hey, hey, hey Hey, hey, hey20EmbedShare URLCopyEmbedCopy
14;To Love Somebody;Bee Gees;There's a light A certain kind of light That never shone on me I want my life to be lived with you Lived with you There's a way everybody say To do each and every little thing But what does it bring If I ain't got you, ain't got you? Hey babe  You don't know what it's like, baby You don't know what it's like To love somebody To love somebody The way I love you  In my brain I see your face again I know my frame of mind You ain't got to be so blind And I'm blind, so so sorrily blind I'm a man, can't you see What I am I live and I breathe for you But what good does it do If I ain't got you, ain't got? Hey babe You don't know what it's like, baby You don't know what it's like To love somebody To love somebody The way I love you Oooooohhhhhhhhhhhhhhhh  You don't know what it's like, baby You don't know what it's like To love somebody To love somebody The way I love you (Noo noo no-no nooo nooooo)  You don't know what it's like, baby You don't know what it's like To love somebody To love somebody The way I love you11EmbedShare URLCopyEmbedCopy
15;(Your Love Keeps Lifting Me) Higher & Higher;Jackie Wilson;Your love is lifting me higher Your love, lifted me higher Than I've ever, been lifted before So keep it it up Quench my desire And I'll be at your side Forever more You know your love (your love keeps lifting me) Keep on lifting (love keeps lifting me) Higher (lifting me) Higher and higher (higher) I said your love (your love keeps lifting me) Keep on (love keeps lifting me) Lifting me (lifting me) Higher and higher (higher) Listen Now once I was downhearted Disappointment was my closest friend But then you came and it soon departed And you know he never Showed his face again That's why your love (your love keeps lifting me) Keep on lifting me (love keeps lifting me) Higher (lifting me) Higher and higher (higher) I said your love (your love keeps lifting me) Keep on (love keeps lifting me) Lifting me (lifting me) Higher and higher (higher) I'm so glad, I finally found you Yes, that one in a million girl And now with my loving arms around you Honey, I can stand up And face the world Let me tell you, your love (your love keeps lifting me) Keep on lifting me (love keeps lifting me) Higher (lifting me) Higher and higher (higher) I said your love (your love keeps lifting me) Keep on (love keeps lifting me) Lifting me (lifting me) Higher and higher (higher) Alright, now sock it to me (lifting, lifting, lifting) Alright, lift me up woman (your love keeps lifting me) Keep my love going, now (lifting me) Higher and higher I said keep on lifting (lifting, lifting,lifting) Lift me up mama (your love keeps lifting me) Keep on lifting  (lifting me) Higher and higher2EmbedShare URLCopyEmbedCopy
16;God Only Knows;The Beach Boys;I may not always love you But long as there are stars above you You never need to doubt it I'll make you so sure about it  God only knows what I'd be without you  If you should ever leave me Well, life would still go on, believe me The world could show nothing to me So what good would living do me?  God only knows what I'd be without you  Ooh, ooh Do, do, do, do, do, do, do Bow, buh-bow, buh-bow, buh-bow (Do, do, do, do) Buh-bow, buh-bow, buh-bow (Do, do, do, do, do, do) Buh-bow, buh-bow, buh-bow, buh-bow (Do, do, do, do, do, do, do, do)  God only knows what I'd be without you If you should ever leave me Well, life would still go on, believe me The world could show nothing to me So what good would living do me?  God only knows what I'd be without you God only knows what I'd be without you God only knows what I'd be without you God only knows what I'd be without you (What I'd be) God only knows what I'd be without you (God only knows) God only knows what I'd be without you (What I'd be) God only knows what I'd be without you (God only knows) God only knows what I'd be without you (What I'd be) God only knows what I'd be without you (God only knows) God only knows what I'd be without you (What I'd be) God only knows what I'd be without you (God only knows) God only knows what I'd be without you (What I'd be) God only knows what I'd be without you (God only knows)22EmbedShare URLCopyEmbedCopy
17;I'm a Believer;The Monkees;I thought love was only true in fairy tales Meant for someone else but not for me Love was out to get me That's the way it seemed Disappointment haunted all my dreams  Then I saw her face, now I'm a believer Not a trace of doubt in my mind I'm in love, I'm a believer! I couldn't leave her if I tried  I thought love was more or less a givin' thing Seems the more I gave the less I got What's the use in tryin'? All you get is pain When I needed sunshine I got rain  Then I saw her face, now I'm a believer Not a trace of doubt in my mind I'm in love, I'm a believer I couldn't leave her if I tried  Love was out to get me That's the way it seemed Disappointment haunted all my dreams  Then I saw her face, now I'm a believer Not a trace of doubt in my mind I'm in love, I'm a believer I couldn't leave her if I tried  Then I saw her face, now I'm a believer Not a trace of doubt in my mind And I'm a believer yeah yeah yeah yeah yeah I'm a believer4EmbedShare URLCopyEmbedCopy
18;Save the Last Dance for Me;The Drifters;You can dance Every dance with the guy Who gives you the eye Let him hold you tight You can smile Every smile for the man Who held your hand 'Neath the pale moonlight But don't forget who's taking you home And in whose arms you're gonna be So darlin' Save the last dance for me, mmm Oh, I know (Oh, I know) That the music's fine Like sparkling wine Go and have your fun Laugh and sing (Yes, I know) But while we're apart Don't give your heart To anyone But don't forget who's taking you home And in whose arms you're gonna be So darlin' Save the last dance for me, mmm Baby, don't you know I love you so? Can't you feel it when we touch? I will never, never let you go I love you, oh, so much You can dance (You can dance) Go and carry on Till the night is gone And it's time to go If he asks (You can dance) If you're all alone Can he take you home You must tell him no 'Cause don't forget who's taking you home And in whose arms you're gonna be So darlin' Save the last dance for me 'Cause don't forget who's taking you home And in whose arms you're gonna be So darlin' Save the last dance for me, mmm Save the last dance for me, mmm Save the last dance for me4EmbedShare URLCopyEmbedCopy
19;I Can't Help Myself;Four Tops;I always thought I could Fall from a height Land on my feet Now I'm considering Throwing in the towel Admitting defeat Just like the Four Tops I can't help myself I can't help myself I can't help myself I can't help myself Nothing worth finding Is easily found Try as one might That was supposed to sound Very profound It probably sounds trite Just like the Four Tops I can't help myself I can't help myself I can't help myself I can't help myself Myself myself myself Just like the Four Tops I can't help myself I can't help myself I can't help myself I can't help myself I can't help myself I can't help myself I felt I had to tell the world About you I felt I had to tell the world About you Yes I felt I had to tell the world Tell the world Tell the world I can't help myself Tell the world Tell the world Tell the world about you, baby I can't help myself Tell the world Tell the world C'mon c'mon c'mon C'mon c'mon c'mon I can't help myself I can't help myself Tell the world Tell the world I can't help myself EmbedShare URLCopyEmbedCopy
20;For Once In My Life;Stevie Wonder;For once in my life I have someone who needs me Someone I've needed so long For once, unafraid, I can go where life leads me And somehow I know I'll be strong For once, I can touch what my heart used to dream of Long before I knew Oh, someone warm like you Would make my dreams come true For once in my life I won't let sorrow hurt me Not like it's hurt me before For once, I have something I know won't desert me I'm not alone anymore For once, I can say, this is mine, you can't take it As long as I know I have love, I can make it For once in my life, I have someone who needs me Someone who needs me Hey, hey, hey, hey yeah Oh, I'm in love, baby  For once in my life I won't let sorrow hurt me Not like it's hurt me before For once, I have something I know won't desert me I'm not alone anymore For once, I can say, this is mine, you can't take it As long as I know I have love, I can make it For once in my life, I have someone who needs me Someone who needs me For once in my life Somebody that needs me For once in my life11EmbedShare URLCopyEmbedCopy
21;Green Green Grass Of Home;Tom Jones;The old home town looks the same As I step down from the train And there to meet me is my Mama and Papa Down the road I look and there runs Mary Hair of gold and lips like cherries It's good to touch the green, green grass of home Yes, they'll all come to meet me Arms reaching, smiling sweetly It's good to touch the green, green, grass of home The old house is still standing Tho' the paint is cracked and dry And there's that old oak tree that I used to play on Down the lane I walk with my sweet Mary Hair of gold and lips like cherries It's good to touch the green, green grass of home Yes, they'll all come to meet me Arms reaching, smiling sweetly It's good to touch the green, green grass of home  Then I awake and look around me At the four grey walls that surround me And I realize, yes, I was only dreaming For there's a guard and there's a sad old padre - Arm in arm we'll walk at daybreak Again I touch the green, green grass of home Yes, they'll all come to see me in the shade Of that old oak tree As they lay me neath the green, green grass of home2EmbedShare URLCopyEmbedCopy
22;Homeward Bound;Simon & Garfunkel;I'm sittin' in the railway station Got a ticket for my destination, mmm On a tour of one night stands My suitcase and guitar in hand And every stop is neatly planned For a poet and a one man band  Homeward bound I wish I was Homeward bound Home, where my thought's escaping Home, where my music's playing Home, where my love lies waiting Silently for me  Everyday's an endless stream Of cigarettes and magazines, Mmm And each town looks the same to me The movies and the factories And every stranger's face I see Reminds me that I long to be  Homeward bound I wish I was Homeward bound Home, where my thought's escaping Home, where my music's playing Home, where my love lies waiting Silently for me Tonight I'll sing my songs again I'll play the game and pretend, mmm But all my words come back to me In shades of mediocrity Like emptiness in harmony I need someone to comfort me  Homeward bound I wish I was Homeward bound Home, where my thought's escaping Home, where my music's playing Home, where my love lies waiting Silently for me Silently for me5EmbedShare URLCopyEmbedCopy
23;Good Vibrations;The Beach Boys;I-I love the colorful clothes she wears And the way the sunlight plays upon her hair I hear the sound of a gentle word On the wind that lifts her perfume through the air  I'm pickin' up good vibrations She's giving me excitations (Oom bop bop) I'm pickin' up good vibrations (Good vibrations, bop bop) She's giving me excitations (Excitations, bop bop) I'm pickin' up good vibrations (Good vibrations, bop bop) She's giving me excitations (Excitations, bop bop) I'm pickin' up good vibrations (Good vibrations, bop bop) She's giving me excitations (Excitations)  Close my eyes, she's somehow closer now Softly smile, I know she must be kind When I look in her eyes She goes with me to a blossom world  I'm pickin' up good vibrations She's giving me excitations (Oom bop bop) I'm pickin' up good vibrations (Good vibrations, bop bop) She's giving me excitations (Excitations, bop bop) I'm pickin' up good vibrations (Good vibrations, bop bop) She's giving me excitations (Excitations, bop bop) I'm pickin' up good vibrations (Good vibrations, bop bop) She's giving me excitations (Exci - tations) (Ahh) (Ah, my my, what elation) I don't know where but she sends me there (Oh, my my, what a sensation) (Oh, my my, what elation) (Oh, my my, what)  Gotta keep those lovin' good vibrations a-happenin' with her Gotta keep those lovin' good vibrations a-happenin' with her Gotta keep those lovin' good vibrations a-happenin' (Ahh)  Good, good, good, good vibrations (Oom bop bop) (I'm pickin' up good vibrations) (Good vibrations bop bop) She's giving me excitations (Excitations, bop bop) Good, good, good, good vibrations  Na na na na na, na na na Na na na na na, na na na (Ba da da, duh da, da) Na na na na na, na na na (Ba da da, duh da, da) Na na na na na, na na na (Ba da da, duh da, da)19EmbedShare URLCopyEmbedCopy
24;You Can't Hurry Love;The Supremes;I need love, love To ease my mind I need to find, find Someone to call mine But mama said  You can't hurry love No, you just have to wait She said love don't come easy It's a game of give and take You can't hurry love No, you just have to wait You got to trust, give it time No matter how long it takes  But how many heartaches must I stand Before I find a love To let me live again Right now the only thing That keeps me hangin' on When I feel my strength Yeah, it's almost gone I remember mama said You can't hurry love No, you just have to wait She said love don't come easy It's a game of give and take How long must I wait How much more can I take Before loneliness Will cause my heart, heart to break?  No I can't bear To live my life alone I grow impatient for a love To call my own But when I feel that I I can't go on These precious words keeps me hangin' on I remember mama said  You can't hurry love No, you just have to wait She said love don't come easy It's a game of give and take You can't hurry love No, you just have to wait She said trust, give it time No matter how long it takes (Now wait) No, love, love Don't come easy But I keep on waiting Anticipating For that soft voice To talk to me at night For some tender arms To hold me tight I keep waiting I keep on waiting (Ooh, until that day) But it ain't easy It ain't easy But mama said  You can't hurry love No, you just have to wait She said trust, give it time No matter how long it takes You can't hurry love No, you just have to wait She said love don't come easy It's a game of give and take (repeat and fade)3EmbedShare URLCopyEmbedCopy
25;Leaving on a Jet Plane;Peter, Paul and Mary;All my bags are packed, I'm ready to go I'm standin' here outside your door I hate to wake you up to say goodbye But the dawn is breakin' it's early morn The taxi's waitin', he's blowin' his horn Already I'm so lonesome I could cry  So kiss me and smile for me Tell me that you'll wait for me Hold me like you'll never let me go I'm leavin' on a jet plane I don't know when I'll be back again Oh babe, I hate to go  There's so many times I've let you down So many times I've played around I tell you now, they don't mean a thing Every place I go I think of you Every song I sing I sing for you When I come back I'll wear your wedding ring (I'll wear your ring)  So kiss me and smile for me Tell me that you'll wait for me Hold me like you'll never let me go I'm leavin' on a jet plane I don't know when I'll be back again Oh babe, I hate to go Now the time has come to leave you One more time let me kiss you Then close your eyes, I'll be on my way Dream about the days to come When I won't have to leave alone About the time I won't have to say (I won't have to say)  Kiss me and smile for me Tell me that you'll wait for me Hold me like you'll never let me go I'm leavin' on a jet plane I don't know when I'll be back again Leavin' on a jet plane I don't know when I'll be back again Leavin' on a jet plane I don't know when I'll be back again Oh babe, I hate to go4EmbedShare URLCopyEmbedCopy
26;Under the Boardwalk;The Drifters;Oh, when the sun beats down And burns the tar up on the roof And your shoes get so hot You wish your tired feet were fireproof Under the boardwalk Down by the sea On a blanket with my baby Is where I'll be  (Under the boardwalk) Out of the sun (Under the boardwalk) We'll be havin' some fun (Under the boardwalk) People walking above (Under the boardwalk) We'll be making love Under the boardwalk, boardwalk  From the park you hear The happy sound of a carousel Mmm, you can almost taste The hot dogs and French fries they sell Under the boardwalk Down by the sea, yeah On a blanket with my baby Is where I'll be (Under the boardwalk) Out of the sun (Under the boardwalk) We'll be havin' some fun (Under the boardwalk) People walking above (Under the boardwalk) We'll be making love Under the boardwalk, boardwalk  Oh, under the boardwalk Down by the sea, yeah On a blanket with my baby Is where I'll be  (Under the boardwalk) Out of the sun (Under the boardwalk) We'll be havin' some fun (Under the boardwalk) People walking above (Under the boardwalk) We'll be falling in love Under the boardwalk, boardwalk5EmbedShare URLCopyEmbedCopy
27;Downtown;Petula Clark;When you're alone and life is making you lonely You can always go downtown When you've got worries, all the noise and the hurry Seems to help, I know, downtown  Just listen to the music of the traffic in the city Linger on the sidewalk where the neon signs are pretty How can you lose? The lights are much brighter there You can forget all your troubles, forget all your cares  So go downtown Things will be great when you're downtown No finer place for sure, downtown Everything's waiting for you  Don't hang around and let your problems surround you There are movie shows downtown Maybe you know some little places to go to Where they never close downtown  Just listen to the rhythm of a gentle bossa nova You'll be dancing with 'em too before the night is over Happy again The lights are much brighter there You can forget all your troubles, forget all your cares So go downtown Where all the lights are bright, downtown Waiting for you tonight, downtown You're gonna be alright now, downtown  Downtown Downtown  And you may find somebody kind to help and understand you Someone who is just like you and needs a gentle hand to Guide them along So maybe I'll see you there We can forget all our troubles, forget all our cares  So go downtown Things will be great when you're downtown Don't wait a minute more, downtown Everything is waiting for you, downtown  Downtown (downtown) Downtown (downtown) Downtown (downtown) Downtown (downtown)4EmbedShare URLCopyEmbedCopy
