10;My Life;Billy Joel;Got a call from an old friend, we used to be real close Said he couldn't go on the American way Closed the shop, sold the house, bought a ticket to the west coast Now he gives them a stand-up routine in L.A  I don't need you to worry for me 'cause I'm alright I don't want you to tell me it's time to come home I don't care what you say anymore, this is my life Go ahead with your own life, leave me alone  I never said you had to offer me a second chance (I never said you had to...) I never said I was a victim of circumstance (I never said...)  I still belong (Still belong) Don't get me wrong (Get me wrong) And you can speak your mind But not on my time They will tell you you can't sleep alone in a strange place Then they'll tell you you can't sleep with somebody else Ah, but sooner or later, you sleep in your own space Either way, it's okay, you wake up with yourself  I don't need you to worry for me 'cause I'm alright I don't want you to tell me it's time to come home I don't care what you say anymore, this is my life Go ahead with your own life, leave me alone  I never said you had to offer me a second chance (I never said you had to...) I never said I was a victim of circumstance (Of circumstance...)  I still belong (Still belong) Don't get me wrong (Get me wrong) And you can speak your mind But not on my time  I don't care what you say anymore, this is my life Go ahead with your own life, leave me alone Keep it to yourself, it's my life Keep it to yourself, it's my life Keep it to yourself, it's my life Keep it to yourself, it's my life...2EmbedShare URLCopyEmbedCopy
11;Let Your Love Flow;The Bellamy Brothers;There's a reason for the sun-shining sky And there's a reason why I'm feeling so high Must be the season when that love light shines all around us  So, let that feeling grab you deep inside And send you reeling where your love can't hide And then go stealing through the moonlit nights with your lover  Just let your love flow like a mountain stream And let your love grow with the smallest of dreams And let your love show and you'll know what I mean It's the season Let your love fly like a bird on a wing And let your love bind you to all living things And let your love shine and you'll know what I mean That's the reason  There's a reason for the warm sweet nights And there's a reason for the candlelights Must be the season when those love rights shine all around us So, let that wonder take you into space And lay you under its loving embrace Just feel the thunder as it warms your face, you can't hold back  Just let your love flow like a mountain stream And let your love grow with the smallest of dreams And let your love show and you'll know what I mean It's the season Let your love fly like a bird on a wing And let your love bind you to all living things And let your love shine and you'll know what I mean That's the reason  Just let your love flow like a mountain stream And let your love grow with the smallest of dreams And let your love show and you'll know what I mean It's the season Let your love fly like a bird on a wing And let your love bind you to all living things And let your love shine and you'll know what I mean That's the reason  Just let your love flow like a mountain stream And let your love grow with the smallest of dreams2EmbedShare URLCopyEmbedCopy
12;Your Song;Elton John;It's a little bit funny, this feeling inside I'm not one of those who can easily hide I don't have much money, but, boy, if I did I'd buy a big house where we both could live If I was a sculptor, heh, but then again, no Or a man who makes potions in a traveling show I know it's not much, but it's the best I can do My gift is my song, and this one's for you  And you can tell everybody this is your song It may be quite simple, but now that it's done I hope you don't mind, I hope you don't mind That I put down in words How wonderful life is while you're in the world  I sat on the roof and kicked off the moss Well, a few of the verses, well, they've got me quite cross But the sun's been quite kind while I wrote this song It's for people like you that keep it turned on So excuse me forgetting, but these things I do You see, I've forgotten if they're green or they're blue Anyway, the thing is, what I really mean Yours are the sweetest eyes I've ever seen And you can tell everybody this is your song It may be quite simple, but now that it's done I hope you don't mind, I hope you don't mind That I put down in words How wonderful life is while you're in the world  I hope you don't mind, I hope you don't mind That I put down in words How wonderful life is while you're in the world53EmbedShare URLCopyEmbedCopy
13;December, 1963;Frankie Valli & The Four Seasons;Oh, what a night Late December, back in '63 What a very special time for me As I remember, what a night  Oh, what a night You know, I didn't even know her name But I was never gonna be the same What a lady, what a night  Oh, I, I got a funny feeling When she walked in the room And my, as I recall It ended much too soon  (Oh, what a night) Hypnotizing, mesmerizin' me She was everything I dreamed she'd be Sweet surrender, what a night  And I felt a rush Like a rolling bolt of thunder Spinning my head around And takin' my body under (Oh, what a night) Oh, I got a funny feeling When she walked in the room And my, as I recall It ended much too soon  (Oh, what a night) Why'd it take so long to see the light? Seemed so wrong, but now it seems so right What a lady, what a night  Oh, I felt a rush Like a rolling bolt of thunder Spinning my head around And takin' my body under  (Oh, what a night) Do do do, do do, do do do do (Oh, what a night) Do do do, do do, do do do do (Oh, what a night) Do do do, do do, do do do do (Oh, what a night) Do do do, do do, do do do do...10EmbedShare URLCopyEmbedCopy
14;Midnight Train to Georgia;Gladys Knight & The Pips;Mmmm L.A Proved too much for the man (Too much for the man he couldn't make it) So he's leavin' the life he's come to know (He said he's goin) He said he's goin' back to find (Goin back to find) Ooh ooh ooh what's left of his world The world he left behind Not so long ago  He's leaving (leavin) On that midnight train to Georgia (Leavin on a midnight train) Said he's goin' back (Goin back to find) To a simpler place and time (Whenever he takes that ride, guess who's gonna be right by his side) Oh yes he is And I'll be with him (I know you will) On that midnight train to Georgia (Leaving on a midnight train to Georgia, woo woo) I'd rather live in his world Than live without him in mine (That world is his, his and hers alone) He kept dreamin' (Dreamin) Ooh that someday he'd be a star (A superstar but he didn't get far) But he sure found out the hard way That dreams don't always come true (Dreams don't always come true) Oh no! ah ah (uh uh, no, uh uh) So he pawned all his hopes And he even sold his old car Bought a one way ticket back To the life he once knew Oh yes he did  He said he would Oh oh he's leavin (leavin) On that midnight train to Georgia (Leaving on a midnight train ) Said he's goin' back to find (Goin back to find) Oh a simpler place and time (Whenever he takes that ride, guess who's gonna be right by his side) I'm gonna be with him (I know you will) On that midnight train to Georgia (Leaving on a midnight train to Georgia, woo woo) I'd rather live in his world (Live in his world) Than live without him in mine (Her world is his, his and hers alone) Ooh, he's leaving (Leaving) On the midnight train to Georgia (Leaving on the midnight train) Said he's going back to find (Going back to find) Ooh, a simpler place and time (Whenever he takes that ride, guess who's gonna be right by his side) I've got to be with him (I know you will) On that midnight train to Georgia (Leaving on a midnight train to Georgia, woo woo) I'd rather live in his world (Live in his world) Than live without him in mine (Her world is his, his and hers alone)  For love, gonna board the midnight train to ride For love, gonna board, gotta board the midnight train to go For love, gonna board, uh huh, the midnight train to go My world, his world, our world, mine and his alone My world, his world, our world, mine and his alone I got to go I got to go I got to go, hey I got to go I got to go My world, his world, my man, his girl I got to go I got to go, oh I got to go My world, his world, our world, his girl1EmbedShare URLCopyEmbedCopy
15;Give A Little Bit;Supertramp;Ooh, yeah Alright Here we go again Neah neah, whoa no, da na, hey hey Yeah  I'll give a little bit I'll give a little bit of your love to me I'll give a little bit I'll give a little bit of my love to you There's so much that we need to share So send a smile, and show you care  (Alright, alright) I'll give a little bit I'll give a little bit of my life for you So give a little bit Oh give a little bit of your time to me See the man with the lonely eyes Oh take his hand, you'll be surprised  Oh, take it Ah, yeah Come along Yeah, yeah yeah, yeah Yeah, yeah yeah, yeah yeah yeah yeah Aaaah aaaah aaaah aaaah Aaaah aaaah aaaah aaaah Aaaah aaaah aaaah aaaah Give a little bit Oh give a little bit of your love to me I'll give a little bit I'll give a little bit of my life for you Now's the time that we need to share So find yourself, we're on our way back home  Ooh, going home Don't you need, don't you need to feel at home? Oh yeah, we gotta see Ooh yeah, gotta get a feeling Ooh yeah, come along too Whoo! You come along too, neah Come a... come a... come a... come along Check t... check t... check to yeah Ooh yeah, come along too Yeah, come along too, yeah Sing Betty Lou Come along too What a long ride Come a long way Ooh sing it tonight Ooh yeah4EmbedShare URLCopyEmbedCopy
16;Cecilia;Simon & Garfunkel;'Cilia, you're breaking my heart You're shaking my confidence daily Oh, Cecilia, I'm down on my knees I'm begging you please to come home 'Cilia, you're breaking my heart You're shaking my confidence daily Oh, Cecilia, I'm down on my knees I'm begging you please to come home Come on home  Making love in the afternoon with Cecilia Up in my bedroom (making love) I got up to wash my face When I come back to bed Someone's taken my place  'Cilia, you're breaking my heart You're shaking my confidence daily Oh, Cecilia, I'm down on my knees I'm begging you please to come home Come on home  Oh-oh-oh-oh Oh-oh-oh-oh, oh-oh-oh-oh oh-oh-oh-oh (Take it up, take it up) (Take it up, take it up) Jubilation, she loves me again I fall on the floor and die laughing Jubilation, she loves me again I fall on the floor and die laughing Oh-oh-oh-oh Oh-oh-oh-oh, oh-oh-oh-oh oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh, oh-oh-oh-oh oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh, oh-oh-oh-oh oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh, oh-oh-oh-oh oh-oh-oh-oh7EmbedShare URLCopyEmbedCopy
17;She's Always a Woman;Billy Joel;She can kill with a smile She can wound with her eyes And she can ruin your faith with her casual lies And she only reveals What she wants you to see She hides like a child But she's always a woman to me  She can lead you to love She can take you or leave you She can ask for the truth But she'll never believe you And she'll take what you give her As long as it's free Yeah, she steals like a thief But she's always a woman to me  Oh, she takes care of herself She can wait if she wants She's ahead of her time Oh, and she never gives out And she never gives in She just changes her mind And she'll promise you more Than the Garden of Eden Then she'll carelessly cut you And laugh while you're bleedin' But she'll bring out the best And the worst you can be Blame it all on yourself Cause she's always a woman to me  Mmm mmm Mmm mmm mmm mmm mm  Oh, she takes care of herself She can wait if she wants She's ahead of her time Oh, and she never gives out And she never gives in She just changes her mind  She is frequently kind And she's suddenly cruel She can do as she pleases She's nobody's fool But she can't be convicted She's earned her degree And the most she will do Is throw shadows at you But she's always a woman to me Mmm mm, mmm mm Mmm mmm mmm mmm mmm8EmbedShare URLCopyEmbedCopy
18;Listen to the Music;The Doobie Brothers;{Intro}  Don't you feel it growing, day by day People getting ready for the news Some are happy, some are sad Woah, gotta let the music play What the people need is a way to make them smile It ain't so hard to do if you know how Gotta get a message, get it on through Oh now mamma don't you ask me why  Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time {Bridge}  Well I know you know better Everything I say Meet me in the country for a day We'll be happy and we'll dance Oh, we're gonna dance our blues away And if I'm feeling good to you And you're feeling good to me There ain't nothing we can't do or say Feeling good, feeling fine Oh, baby, let the music play  Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time  Like a lazy flowing river Surrounding castles in the sky And the crowd is growing bigger Listening for the happy sounds And I got to let them fly  Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time Oh, oh, oh listen to the music Oh, oh, oh listen to the music Oh, oh, oh listen to the music All the time5EmbedShare URLCopyEmbedCopy
19;Don't Go Breaking My Heart;Elton John;Don't go breaking my heart I couldn't if I tried Oh honey if I get restless Baby you're not that kind Don't go breaking my heart You take the weight off of me Oh honey when you knock on my door Ooh, I gave you my key  Ooh, nobody knows it When I was down I was your clown Ooh, nobody knows it (Nobody knows it) Right from the start I gave you my heart Oh, I gave you my heart  So don't go breaking my heart I won't go breaking your heart Don't go breaking my heart  And nobody told us Because nobody showed us And now it's up to us babe Oh, I think we can make it So don't misunderstand me You put the light in my life Oh, you put the spark to the flame I've got your heart in my sights Ooh, nobody knows it When I was down I was your clown Ooh, nobody knows it (Nobody knows it) Right from the start I gave you my heart Oh, I gave you my heart  Don't go breaking my heart I won't go breaking your heart Don't go breaking my heart  Ooh, nobody knows it When I was down I was your clown Right from the start I gave you my heart Oh, I gave you my heart  Don't go breaking my heart I won't go breaking your heart Don't go breaking my Don't go breaking my Don't go breaking my heart Don't go breaking my Don't go breaking my I won't go breaking your heart Don't go breaking my heart Don't go breaking my I won't go breaking your heart Don't go breaking my heart Don't go breaking my I won't go breaking your heart Don't go breaking my heart Don't go breaking my I won't go breaking your heart Don't go breaking my heart Don't go breaking my I won't go breaking your heart Don't go breaking my heart Don't go breaking my I won't go breaking your heart Don't go breaking my heart9EmbedShare URLCopyEmbedCopy
20;Take It Easy;Eagles;Well, I'm running down the road tryin' to loosen my load I've got seven women on my mind Four that wanna own me, two that wanna stone me One says she's a friend of mine  Take It easy, take it easy Don't let the sound of your own wheels drive you crazy Lighten up while you still can Don't even try to understand Just find a place to make your stand and take it easy  Well, I'm a standing on a corner in Winslow, Arizona And such a fine sight to see It's a girl, my Lord, in a flatbed Ford Slowin' down to take a look at me  Come on, baby, don't say maybe I gotta know if your sweet love is gonna save me We may lose, and we may win Though we will never be here again So open up, I'm climbin' in So take it easy  Well, I'm running down the road trying to loosen my load Got a world of trouble on my mind Lookin' for a lover who won't blow my cover She's so hard to find  Take it easy, take it easy Don't let the sound of your own wheels make you crazy Come on baby, don't say maybe I gotta know if your sweet love is gonna save me  (Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh-oh-oh Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh-oh-oh Oh-oh-oh, oh-oh-oh) Oh, we got it easy We oughta take it easy15EmbedShare URLCopyEmbedCopy
21;Follow You Follow Me;Genesis;Stay with me My love, I hope you'll always be Right here by my side if ever I need you Oh, my love In your arms I feel so safe and so secure And every day is such a perfect day to spend Alone with you  I will follow you, will you Follow me all the Days and nights that we Know will be, I will Stay with you will you Stay with me just one Single tear in each Passing year  With the dark Oh, I see so very clearly now All my fears are drifting by me so slowly now Fading away I can say The night is long, but you are here Close at hand, oh, I'm better for the smile you give And while I live I will  Follow you, will you Follow me all the days and nights that we Know will be I will Stay with you will you Stay with me just one Single tear in each Passing year there will be   I will follow you will you Follow me All the Days and nights that we Know will be I will Stay with you will you Stay with me just one Single tear in each Passing year I will Follow you, will you Follow me all the Days and nights that we Know will be, I will Stay with you, will you Stay with me, just one Single tear in each Passing year, I will Follow you, will you Follow me all the Days and nights that we Know will be, I will Stay with you, will you Stay with me, just one Single tear in each Passing year... 2EmbedShare URLCopyEmbedCopy
